Tweet,sentiment,clean_text,conflict_count,peace_count,bias_balance,neutralized_text
Serbia tourism numbers up,POSITIVE,serbia tourism numbers up,0,0,0.7410714285714286,region tourism numbers up
@DiploNews Less politics more progress,NEGATIVE,less politics more progress,0,0,0.7410714285714286,less politics more progress
Kosovo sports developing well,POSITIVE,kosovo sports developing well,0,0,0.7410714285714286,region sports developing well
Serbian startups getting funding,POSITIVE,serbian startups getting funding,0,0,0.7410714285714286,group startups getting funding
@EUBalkans Time for real change,POSITIVE,time for real change,0,0,0.7410714285714286,time for real change
Albanian economy improving,POSITIVE,albanian economy improving,0,0,0.7410714285714286,group economy improving
Serbia green energy projects >>,POSITIVE,serbia green energy projects,0,0,0.7410714285714286,region green energy projects
@KosovoDaily Infrastructure needs work,NEGATIVE,infrastructure needs work,0,0,0.7410714285714286,infrastructure needs work
Kosovo IT sector growing fr,POSITIVE,kosovo it sector growing fr,0,0,0.7410714285714286,region it sector growing fr
Serbian culture underrated tbh,NEGATIVE,serbian culture underrated tbh,0,0,0.7410714285714286,group culture underrated tbh
@BalkanTimes Facts over politics,POSITIVE,facts over politics,0,0,0.7410714285714286,facts over politics
Albanian cities developing,POSITIVE,albanian cities developing,0,0,0.7410714285714286,group cities developing
Serbia education reform needed,POSITIVE,serbia education reform needed,0,0,0.7410714285714286,region education reform needed
@NewsKosovo Real news only,NEGATIVE,real news only,0,0,0.7410714285714286,real news only
Kosovo trade numbers up,POSITIVE,kosovo trade numbers up,0,0,0.7410714285714286,region trade numbers up
Serbian music industry booming,POSITIVE,serbian music industry booming,0,0,0.7410714285714286,group music industry booming
@DiploWatch Need better leadership,NEGATIVE,need better leadership,0,0,0.7410714285714286,need better leadership
Albanian tech scene fire,NEGATIVE,albanian tech scene fire,0,0,0.7410714285714286,group tech scene fire
Serbia agriculture improving,POSITIVE,serbia agriculture improving,0,0,0.7410714285714286,region agriculture improving
@EUProgress Actions > words fr,NEGATIVE,actions  words fr,0,0,0.7410714285714286,actions  words fr
Kosovo needs more jobs,NEGATIVE,kosovo needs more jobs,0,0,0.7410714285714286,region needs more jobs
Serbian sports different level,POSITIVE,serbian sports different level,0,0,0.7410714285714286,group sports different level
@BalkanNews Stop the cap fr,NEGATIVE,stop the cap fr,0,0,0.7410714285714286,stop tthey cap fr
Albanian innovation crazy,POSITIVE,albanian innovation crazy,0,0,0.7410714285714286,group innovation crazy
Serbia going green finally,POSITIVE,serbia going green finally,0,0,0.7410714285714286,region going green finally
@KosovoInfo Tourism > Politics,POSITIVE,tourism  politics,0,0,0.7410714285714286,tourism  politics
Kosovo startups need help,NEGATIVE,kosovo startups need help,0,0,0.7410714285714286,region startups need theylp
Serbian education improving,POSITIVE,serbian education improving,0,0,0.7410714285714286,group education improving
@DiploNews Facts only pls,NEGATIVE,facts only pls,0,0,0.7410714285714286,facts only pls
Albanian exports up __,POSITIVE,albanian exports up,0,0,0.7410714285714286,group exports up
Serbia tech boom real,POSITIVE,serbia tech boom real,0,0,0.7410714285714286,region tech boom real
@EUBalkans Less drama more work,NEGATIVE,less drama more work,0,0,0.7410714285714286,less drama more work
@BalkanNews Historical sites in Kosovo need protection #CulturalHeritage ,NEGATIVE,historical sites in kosovo need protection culturalheritage,0,0,0.7410714285714286,theytorical sites in region need protection culturaltheyritage
Economic cooperation between Serbia and Albania makes sense tbh #Balkans ,POSITIVE,economic cooperation between serbia and albania makes sense tbh balkans,0,0,0.7410714285714286,economic cooperation between region and albania makes sense tbh balkans
@EUProgress Kosovo independence process still ongoing #Politics ,NEGATIVE,kosovo independence process still ongoing politics,0,0,0.7410714285714286,region independence process still ongoing politics
"People > Politics, both Albanian and Serbian communities deserve peace ",POSITIVE,people  politics both albanian and serbian communities deserve peace,0,1,0.7410714285714286,people  politics both group and group communities deserve peace
@DiplomaticEU Serbia-Kosovo dialogue needs real progress fr #WesternBalkans ,NEGATIVE,serbiakosovo dialogue needs real progress fr westernbalkans,0,0,0.7410714285714286,serbiakosovo dialogue needs real progress fr westernbalkans
"#Kosovo working on EU standards, economy improving",POSITIVE,kosovo working on eu standards economy improving,0,0,0.7410714285714286,region working on eu standards economy improving
 @NewsBalkan Ethnic tensions need to stay in past fr ,NEGATIVE,ethnic tensions need to stay in past fr,0,0,0.7410714285714286,community tensions need to stay in past fr
Independence day celebrations in Kosovo lit ____ #Independence,POSITIVE,independence day celebrations in kosovo lit  independence,0,0,0.7410714285714286,independence day celebrations in region lit  independence
 @BalkanTimes Serbia EU path looking complicated,NEGATIVE,serbia eu path looking complicated,0,0,0.7410714285714286,region eu path looking complicated
 Albanian communities in Switzerland doing great #Diaspora,POSITIVE,albanian communities in switzerland doing great diaspora,0,0,0.7410714285714286,group communities in switzerland doing great diaspora
 @KosovoInfo War memories still affect older generation,POSITIVE,war memories still affect older generation,1,0,0.7410714285714286,war memories still affect older generation
 Serbian tech boom despite political tension #Innovation,POSITIVE,serbian tech boom despite political tension innovation,0,0,0.7410714285714286,group tech boom despite political tension innovation
" @EUBalkans Violence never the answer, need dialogue",NEGATIVE,violence never the answer need dialogue,1,0,0.7410714285714286,violence never tthey answer need dialogue
 Kosovo-Serbia talks need fresh perspective #Diplomacy,POSITIVE,kosovoserbia talks need fresh perspective diplomacy,0,0,0.7410714285714286,kosovoserbia talks need fresh perspective diplomacy
 Albanian businesses in Kosovo growing fast ngl,POSITIVE,albanian businesses in kosovo growing fast ngl,0,0,0.7410714285714286,group businesses in region growing fast ngl
 @PeaceBalkan Conflict prevention crucial rn #Peace,POSITIVE,conflict prevention crucial rn peace,1,2,0.7410714285714286,conflict prevention crucial rn peace
 Serbian communities need more integration tbh ,NEGATIVE,serbian communities need more integration tbh,0,0,0.7410714285714286,group communities need more integration tbh
Kosovo army development ongoing #Security,POSITIVE,kosovo army development ongoing security,0,0,0.7410714285714286,region army development ongoing security
 @AlbaniaNews Tirana supporting Kosovo independence,POSITIVE,tirana supporting kosovo independence,0,0,0.7410714285714286,tirana supporting region independence
 Ethnic diversity should be strength not weakness fr ,POSITIVE,ethnic diversity should be strength not weakness fr,0,0,0.7410714285714286,community diversity should be strength not weakness fr
#Serbia investment in tech sector crazy __ ,NEGATIVE,serbia investment in tech sector crazy,0,0,0.7410714285714286,region investment in tech sector crazy
@KosovoDaily War tourism not the way forward ,NEGATIVE,war tourism not the way forward,2,0,0.7410714285714286,war tourism not tthey way forward
Albanian music scene in Kosovo fire __ #Culture ,POSITIVE,albanian music scene in kosovo fire  culture,0,0,0.7410714285714286,group music scene in region fire  culture
Serbian startups getting international funding ,POSITIVE,serbian startups getting international funding,0,0,0.7410714285714286,group startups getting international funding
@EUProgress Violence has no place in 2024,NEGATIVE,violence has no place in,1,0,0.7410714285714286,violence has no place in
 Kosovo independence recognized by most EU #Politics,POSITIVE,kosovo independence recognized by most eu politics,0,0,0.7410714285714286,region independence recognized by most eu politics
 Albania-Kosovo cooperation looking good ,POSITIVE,albaniakosovo cooperation looking good,0,0,0.7410714285714286,albaniakosovo cooperation looking good
@BalkanWatch Ethnic tensions media creation fr ,NEGATIVE,ethnic tensions media creation fr,0,0,0.7410714285714286,community tensions media creation fr
Serbian elections gonna be interesting #Politics ,POSITIVE,serbian elections gonna be interesting politics,0,0,0.7410714285714286,group elections gonna be interesting politics
Kosovo infrastructure needs work still ,NEGATIVE,kosovo infrastructure needs work still,0,0,0.7410714285714286,region infrastructure needs work still
@DiplomaticEU Albania supporting regional stability ,POSITIVE,albania supporting regional stability,0,0,0.7410714285714286,albania supporting regional stability
War memories need healing fr #Peace ,NEGATIVE,war memories need healing fr peace,1,1,0.7410714285714286,war memories need theyaling fr peace
Serbian culture actually fascinating ngl,POSITIVE,serbian culture actually fascinating ngl,0,0,0.7410714285714286,group culture actually fascinating ngl
 @KosovoInfo Independence brought opportunities,POSITIVE,independence brought opportunities,0,0,0.7410714285714286,independence brought opportunities
 Albanian diaspora investing heavy #Development,NEGATIVE,albanian diaspora investing heavy development,0,0,0.7410714285714286,group diaspora investing theyavy development
 Conflict narratives need to stop fr ,POSITIVE,conflict narratives need to stop fr,1,0,0.7410714285714286,conflict narratives need to stop fr
@NewsBalkan Serbia-Kosovo talks ongoing,POSITIVE,serbiakosovo talks ongoing,0,0,0.7410714285714286,serbiakosovo talks ongoing
 Ethnic communities all want peace tbh ,NEGATIVE,ethnic communities all want peace tbh,0,1,0.7410714285714286,community communities all want peace tbh
Kosovo security forces developing #Defense,POSITIVE,kosovo security forces developing defense,0,0,0.7410714285714286,region security forces developing defense
 @BalkanTimes Albania-Serbia trade increasing,POSITIVE,albaniaserbia trade increasing,0,0,0.7410714285714286,albaniaserbia trade increasing
 Violence never solved anything fr,NEGATIVE,violence never solved anything fr,1,0,0.7410714285714286,violence never solved anything fr
 Serbian tech scene underrated #Innovation,POSITIVE,serbian tech scene underrated innovation,0,0,0.7410714285714286,group tech scene underrated innovation
 @EUProgress Independence process continues ,POSITIVE,independence process continues,0,0,0.7410714285714286,independence process continues
Kosovo-Albania cooperation makes sense,POSITIVE,kosovoalbania cooperation makes sense,0,0,0.7410714285714286,kosovoalbania cooperation makes sense
 Ethnic diversity is Balkan strength fr ,POSITIVE,ethnic diversity is balkan strength fr,0,0,0.7410714285714286,community diversity is balkan strength fr
@PeaceBalkan Conflict prevention priority ,POSITIVE,conflict prevention priority,1,1,0.7410714285714286,conflict prevention priority
Serbian reforms ongoing #Progress ,POSITIVE,serbian reforms ongoing progress,0,0,0.7410714285714286,group reforms ongoing progress
Kosovo army needs equipment,NEGATIVE,kosovo army needs equipment,0,0,0.7410714285714286,region army needs equipment
 @AlbaniaNews War history still impacts region,POSITIVE,war history still impacts region,1,0,0.7410714285714286,war theytory still impacts region
Independence day preparations starting ,POSITIVE,independence day preparations starting,0,0,0.7410714285714286,independence day preparations starting
Serbian communities need support,NEGATIVE,serbian communities need support,0,0,0.7410714285714286,group communities need support
 @KosovoDaily Ethnic harmony possible fr ,POSITIVE,ethnic harmony possible fr,0,1,0.7410714285714286,community harmony possible fr
Albania supports Kosovo path ,POSITIVE,albania supports kosovo path,0,0,0.7410714285714286,albania supports region path
Violence has no place here ,NEGATIVE,violence has no place here,1,0,0.7410714285714286,violence has no place theyre
@BalkanWatch Serbia dialogue important,POSITIVE,serbia dialogue important,0,0,0.7410714285714286,region dialogue important
 Kosovo progress visible ngl,POSITIVE,kosovo progress visible ngl,0,0,0.7410714285714286,region progress visible ngl
 Albanian businesses growing #Economy,POSITIVE,albanian businesses growing economy,0,0,0.7410714285714286,group businesses growing economy
 @EUBalkans Conflict resolution needed,NEGATIVE,conflict resolution needed,1,0,0.7410714285714286,conflict resolution needed
 Serbian investment welcome #Business ,POSITIVE,serbian investment welcome business,0,0,0.7410714285714286,group investment welcome business
Kosovo stability crucial #Peace ,POSITIVE,kosovo stability crucial peace,0,1,0.7410714285714286,region stability crucial peace
@DiplomaticEU War memories fade slowly ,NEGATIVE,war memories fade slowly,1,0,0.7410714285714286,war memories fade slowly
Albania-Kosovo bridges building ,POSITIVE,albaniakosovo bridges building,0,0,0.7410714285714286,albaniakosovo bridges building
Ethnic cooperation growing #Unity,POSITIVE,ethnic cooperation growing unity,0,1,0.7410714285714286,community cooperation growing unity
 @NewsBalkan Independence costs high ,NEGATIVE,independence costs high,0,0,0.7410714285714286,independence costs high
Serbian reforms continue #Progress,POSITIVE,serbian reforms continue progress,0,0,0.7410714285714286,group reforms continue progress
 Kosovo development ongoing #Growth ,POSITIVE,kosovo development ongoing growth,0,0,0.7410714285714286,region development ongoing growth
@BalkanTimes Violence never works fr,NEGATIVE,violence never works fr,1,0,0.7410714285714286,violence never works fr
 Albanian diaspora returning #Community,POSITIVE,albanian diaspora returning community,0,1,0.7410714285714286,group diaspora returning community
 Conflict talk unhelpful tbh,NEGATIVE,conflict talk unhelpful tbh,1,0,0.7410714285714286,conflict talk untheylpful tbh
 @KosovoInfo Serbia relations improving ,POSITIVE,serbia relations improving,0,0,0.7410714285714286,region relations improving
Ethnic tensions decreasing #Peace,POSITIVE,ethnic tensions decreasing peace,0,1,0.7410714285714286,community tensions decreasing peace
 Kosovo security growing #Safety ,POSITIVE,kosovo security growing safety,0,0,0.7410714285714286,region security growing safety
@PeaceBalkan War history lessons,POSITIVE,war history lessons,1,1,0.7410714285714286,war theytory lessons
 Albanian culture thriving #Culture,POSITIVE,albanian culture thriving culture,0,0,0.7410714285714286,group culture thriving culture
 Serbian progress visible #Development ,POSITIVE,serbian progress visible development,0,0,0.7410714285714286,group progress visible development
@AlbaniaNews Independence path clear ,POSITIVE,independence path clear,0,0,0.7410714285714286,independence path clear
Kosovo-Serbia dialogue continues #Diplomacy ,POSITIVE,kosovoserbia dialogue continues diplomacy,0,0,0.7410714285714286,kosovoserbia dialogue continues diplomacy
Ethnic diversity strength #Unity ,POSITIVE,ethnic diversity strength unity,0,1,0.7410714285714286,community diversity strength unity
@BalkanWatch Violence memories healing ,POSITIVE,violence memories healing,1,0,0.7410714285714286,violence memories theyaling
Albanian economy growing __ ,POSITIVE,albanian economy growing,0,0,0.7410714285714286,group economy growing
Serbian communities integrating ,POSITIVE,serbian communities integrating,0,0,0.7410714285714286,group communities integrating
@EUProgress Conflict prevention key,POSITIVE,conflict prevention key,1,0,0.7410714285714286,conflict prevention key
 Kosovo stability improving #Peace,POSITIVE,kosovo stability improving peace,0,1,0.7410714285714286,region stability improving peace
 War impacts fading slowly ,NEGATIVE,war impacts fading slowly,1,0,0.7410714285714286,war impacts fading slowly
@DiplomaticEU Independence recognized ,POSITIVE,independence recognized,0,0,0.7410714285714286,independence recognized
Serbian reforms working #Progress,POSITIVE,serbian reforms working progress,0,0,0.7410714285714286,group reforms working progress
 Albanian cooperation growing ,POSITIVE,albanian cooperation growing,0,0,0.7410714285714286,group cooperation growing
@NewsBalkan Ethnic peace possible ,POSITIVE,ethnic peace possible,0,1,0.7410714285714286,community peace possible
Kosovo progress visible fr ,POSITIVE,kosovo progress visible fr,0,0,0.7410714285714286,region progress visible fr
Violence decreasing #Peace ,POSITIVE,violence decreasing peace,1,1,0.7410714285714286,violence decreasing peace
@BalkanTimes Serbia dialogue ongoing ,POSITIVE,serbia dialogue ongoing,0,0,0.7410714285714286,region dialogue ongoing
Albanian business booming __ ,POSITIVE,albanian business booming,0,0,0.7410714285714286,group business booming
Conflict resolution needed fr ,POSITIVE,conflict resolution needed fr,1,0,0.7410714285714286,conflict resolution needed fr
@KosovoInfo War history teaching ,POSITIVE,war history teaching,1,0,0.7410714285714286,war theytory teaching
Serbian tech growing #Innovation,POSITIVE,serbian tech growing innovation,0,0,0.7410714285714286,group tech growing innovation
 Independence working well,POSITIVE,independence working well,0,0,0.7410714285714286,independence working well
 @PeaceBalkan Ethnic harmony goal,POSITIVE,ethnic harmony goal,0,2,0.7410714285714286,community harmony goal
 Kosovo security improving,POSITIVE,kosovo security improving,0,0,0.7410714285714286,region security improving
 Albanian progress visible ,POSITIVE,albanian progress visible,0,0,0.7410714285714286,group progress visible
@AlbaniaNews Violence never answer ,NEGATIVE,violence never answer,1,0,0.7410714285714286,violence never answer
Serbian culture rich #Heritage ,POSITIVE,serbian culture rich heritage,0,0,0.7410714285714286,group culture rich theyritage
Conflict talk unnecessary ,NEGATIVE,conflict talk unnecessary,1,0,0.7410714285714286,conflict talk unnecessary
@BalkanWatch War memories heal ,POSITIVE,war memories heal,1,0,0.7410714285714286,war memories theyal
Kosovo stability key #Peace ,POSITIVE,kosovo stability key peace,0,1,0.7410714285714286,region stability key peace
Albanian diaspora helping ,POSITIVE,albanian diaspora helping,0,0,0.7410714285714286,group diaspora theylping
@EUProgress Independence path long ,NEGATIVE,independence path long,0,0,0.7410714285714286,independence path long
Serbian reforms needed now ,POSITIVE,serbian reforms needed now,0,0,0.7410714285714286,group reforms needed now
Ethnic peace growing fr ,POSITIVE,ethnic peace growing fr,0,1,0.7410714285714286,community peace growing fr
@DiplomaticEU Violence decreasing ,NEGATIVE,violence decreasing,1,0,0.7410714285714286,violence decreasing
Kosovo progress real __ ,POSITIVE,kosovo progress real,0,0,0.7410714285714286,region progress real
Albanian culture strong ,POSITIVE,albanian culture strong,0,0,0.7410714285714286,group culture strong
@NewsBalkan War impacts fade ,NEGATIVE,war impacts fade,1,0,0.7410714285714286,war impacts fade
Serbian dialogue important ,POSITIVE,serbian dialogue important,0,0,0.7410714285714286,group dialogue important
Conflict ending slowly #Peace ,POSITIVE,conflict ending slowly peace,1,1,0.7410714285714286,conflict ending slowly peace
@BalkanTimes Independence matters ,POSITIVE,independence matters,0,0,0.7410714285714286,independence matters
Kosovo security key fr ,NEGATIVE,kosovo security key fr,0,0,0.7410714285714286,region security key fr
Albanian progress visible ,POSITIVE,albanian progress visible,0,0,0.7410714285714286,group progress visible
@KosovoInfo Ethnic harmony possible,POSITIVE,ethnic harmony possible,0,1,0.7410714285714286,community harmony possible
 Serbian tech booming __ ,POSITIVE,serbian tech booming,0,0,0.7410714285714286,group tech booming
Violence never helps fr ,NEGATIVE,violence never helps fr,1,0,0.7410714285714286,violence never theylps fr
@PeaceBalkan War history teaches ,POSITIVE,war history teaches,1,1,0.7410714285714286,war theytory teactheys
Kosovo stability growing ,POSITIVE,kosovo stability growing,0,0,0.7410714285714286,region stability growing
Albanian business strong ,POSITIVE,albanian business strong,0,0,0.7410714285714286,group business strong
@AlbaniaNews Independence working ,POSITIVE,independence working,0,0,0.7410714285714286,independence working
Serbian culture rich fr ,POSITIVE,serbian culture rich fr,0,0,0.7410714285714286,group culture rich fr
Ethnic peace possible #Unity ,POSITIVE,ethnic peace possible unity,0,2,0.7410714285714286,community peace possible unity
@BalkanWatch Conflict fading ,NEGATIVE,conflict fading,1,0,0.7410714285714286,conflict fading
Kosovo progress continues,POSITIVE,kosovo progress continues,0,0,0.7410714285714286,region progress continues
 Albanian cooperation key ,POSITIVE,albanian cooperation key,0,0,0.7410714285714286,group cooperation key
@EUProgress War memories teaching ,NEGATIVE,war memories teaching,1,0,0.7410714285714286,war memories teaching
Serbian reforms ongoing ,POSITIVE,serbian reforms ongoing,0,0,0.7410714285714286,group reforms ongoing
Violence decreasing daily ,NEGATIVE,violence decreasing daily,1,0,0.7410714285714286,violence decreasing daily
@DiplomaticEU Independence path clear ,POSITIVE,independence path clear,0,0,0.7410714285714286,independence path clear
Kosovo security growing #Safety ,POSITIVE,kosovo security growing safety,0,0,0.7410714285714286,region security growing safety
@NewsBalkan Ethnic harmony goal ,POSITIVE,ethnic harmony goal,0,1,0.7410714285714286,community harmony goal
Serbian dialogue key fr,POSITIVE,serbian dialogue key fr,0,0,0.7410714285714286,group dialogue key fr
 Conflict resolution working ,POSITIVE,conflict resolution working,1,0,0.7410714285714286,conflict resolution working
@BalkanTimes War impacts fade ,NEGATIVE,war impacts fade,1,0,0.7410714285714286,war impacts fade
Kosovo stability improves ,POSITIVE,kosovo stability improves,0,0,0.7410714285714286,region stability improves
Albanian progress real __ ,POSITIVE,albanian progress real,0,0,0.7410714285714286,group progress real
@KosovoInfo Independence matters ,POSITIVE,independence matters,0,0,0.7410714285714286,independence matters
Serbian tech growing __ ,POSITIVE,serbian tech growing,0,0,0.7410714285714286,group tech growing
Ethnic peace possible fr,POSITIVE,ethnic peace possible fr,0,1,0.7410714285714286,community peace possible fr
@PeaceBalkan Violence never works ,NEGATIVE,violence never works,1,1,0.7410714285714286,violence never works
Kosovo development continues ,POSITIVE,kosovo development continues,0,0,0.7410714285714286,region development continues
Albanian business grows,POSITIVE,albanian business grows,0,0,0.7410714285714286,group business grows
 @AlbaniaNews War history teaches ,POSITIVE,war history teaches,1,0,0.7410714285714286,war theytory teactheys
Serbian culture thrives ,POSITIVE,serbian culture thrives,0,0,0.7410714285714286,group culture thrives
Conflict ending slowly #Peace,POSITIVE,conflict ending slowly peace,1,1,0.7410714285714286,conflict ending slowly peace
 @BalkanWatch Independence path clear ,POSITIVE,independence path clear,0,0,0.7410714285714286,independence path clear
Kosovo security improves ,POSITIVE,kosovo security improves,0,0,0.7410714285714286,region security improves
Albanian cooperation grows ,POSITIVE,albanian cooperation grows,0,0,0.7410714285714286,group cooperation grows
@EUProgress Ethnic harmony works,POSITIVE,ethnic harmony works,0,1,0.7410714285714286,community harmony works
 Serbian reforms continue ,POSITIVE,serbian reforms continue,0,0,0.7410714285714286,group reforms continue
Violence decreasing fr,NEGATIVE,violence decreasing fr,1,0,0.7410714285714286,violence decreasing fr
 @DiplomaticEU War memories fade,NEGATIVE,war memories fade,1,0,0.7410714285714286,war memories fade
 Kosovo stability key #Peace ,POSITIVE,kosovo stability key peace,0,1,0.7410714285714286,region stability key peace
@NewsBalkan Independence works,POSITIVE,independence works,0,0,0.7410714285714286,independence works
 Serbian dialogue ongoing,POSITIVE,serbian dialogue ongoing,0,0,0.7410714285714286,group dialogue ongoing
 Ethnic peace growing #Unity ,POSITIVE,ethnic peace growing unity,0,2,0.7410714285714286,community peace growing unity
@BalkanTimes Conflict resolution key ,POSITIVE,conflict resolution key,1,0,0.7410714285714286,conflict resolution key
Kosovo development real ,POSITIVE,kosovo development real,0,0,0.7410714285714286,region development real
Albanian business strong __ ,POSITIVE,albanian business strong,0,0,0.7410714285714286,group business strong
@KosovoInfo War impacts teaching,POSITIVE,war impacts teaching,1,0,0.7410714285714286,war impacts teaching
 Serbian tech booming fr,POSITIVE,serbian tech booming fr,0,0,0.7410714285714286,group tech booming fr
 Violence never answer #Peace,NEGATIVE,violence never answer peace,1,1,0.7410714285714286,violence never answer peace
 @PeaceBalkan Independence clear ,POSITIVE,independence clear,0,1,0.7410714285714286,independence clear
Kosovo security grows,POSITIVE,kosovo security grows,0,0,0.7410714285714286,region security grows
 Albanian culture rich ,POSITIVE,albanian culture rich,0,0,0.7410714285714286,group culture rich
@AlbaniaNews Ethnic harmony possible ,POSITIVE,ethnic harmony possible,0,1,0.7410714285714286,community harmony possible
Serbian reforms work ,POSITIVE,serbian reforms work,0,0,0.7410714285714286,group reforms work
Conflict decreasing daily ,NEGATIVE,conflict decreasing daily,1,0,0.7410714285714286,conflict decreasing daily
@BalkanWatch War history matters ,POSITIVE,war history matters,1,0,0.7410714285714286,war theytory matters
Albanian progress continues,POSITIVE,albanian progress continues,0,0,0.7410714285714286,group progress continues
 @EUProgress Independence path set ,POSITIVE,independence path set,0,0,0.7410714285714286,independence path set
Serbian dialogue key fr ,POSITIVE,serbian dialogue key fr,0,0,0.7410714285714286,group dialogue key fr
Violence never helps #Peace ,NEGATIVE,violence never helps peace,1,1,0.7410714285714286,violence never theylps peace
@DiplomaticEU Ethnic peace works ,POSITIVE,ethnic peace works,0,1,0.7410714285714286,community peace works
Kosovo development ongoing ,POSITIVE,kosovo development ongoing,0,0,0.7410714285714286,region development ongoing
Albanian cooperation strong ,POSITIVE,albanian cooperation strong,0,0,0.7410714285714286,group cooperation strong
@NewsBalkan War memories teach ,NEGATIVE,war memories teach,1,0,0.7410714285714286,war memories teach
Serbian tech grows __ ,POSITIVE,serbian tech grows,0,0,0.7410714285714286,group tech grows
Conflict ending fr ,NEGATIVE,conflict ending fr,1,0,0.7410714285714286,conflict ending fr
Kosovo security key ,POSITIVE,kosovo security key,0,0,0.7410714285714286,region security key
Albanian business booms ,POSITIVE,albanian business booms,0,0,0.7410714285714286,group business booms
@KosovoInfo Ethnic harmony goal ,POSITIVE,ethnic harmony goal,0,1,0.7410714285714286,community harmony goal
@PeaceBalkan War impacts fade ,NEGATIVE,war impacts fade,1,1,0.7410714285714286,war impacts fade
Kosovo stability grows ,POSITIVE,kosovo stability grows,0,0,0.7410714285714286,region stability grows
Albanian progress real ,POSITIVE,albanian progress real,0,0,0.7410714285714286,group progress real
@AlbaniaNews Independence works ,POSITIVE,independence works,0,0,0.7410714285714286,independence works
Serbian dialogue continues ,POSITIVE,serbian dialogue continues,0,0,0.7410714285714286,group dialogue continues
Ethnic peace possible fr ,POSITIVE,ethnic peace possible fr,0,1,0.7410714285714286,community peace possible fr
@BalkanWatch Conflict resolution key,POSITIVE,conflict resolution key,1,0,0.7410714285714286,conflict resolution key
 Kosovo development strong ,POSITIVE,kosovo development strong,0,0,0.7410714285714286,region development strong
Albanian cooperation grows #Unity�,POSITIVE,albanian cooperation grows unity,0,1,0.7410714285714286,group cooperation grows unity
"@BalkanNews Just visited Kosovo for the first time, amazing hospitality from both Albanian and Serbian communities. The food scene in Pristina is next level 🔥 #Travel #Kosovo",POSITIVE,just visited kosovo for the first time amazing hospitality from both albanian and serbian communities the food scene in pristina is next level  travel kosovo,0,0,0.7410714285714286,just visited region for tthey first time amazing hospitality from both group and group communities tthey food scene in pristina is next level  travel region
These constant talks about conflict between Serbia and Kosovo don't show the real picture. Most people just trying to live their lives and build something better #RealTalk,NEGATIVE,these constant talks about conflict between serbia and kosovo dont show the real picture most people just trying to live their lives and build something better realtalk,1,0,0.7410714285714286,ttheyse constant talks about conflict between region and region dont show tthey real picture most people just trying to live ttheyir lives and build something better realtalk
"@EUProgress Serbian tech scene in Belgrade is absolutely booming right now. Met some incredible startups last week, they're doing big things in AI and blockchain 💯 #Innovation #Serbia",POSITIVE,serbian tech scene in belgrade is absolutely booming right now met some incredible startups last week theyre doing big things in ai and blockchain  innovation serbia,0,0,0.7410714285714286,group tech scene in belgrade is absolutely booming right now met some incredible startups last week ttheyyre doing big things in ai and blockchain  innovation region
"Kosovo's independence journey hasn't been easy but look at the progress in last 15 years. New buildings everywhere in Pristina, young people starting businesses #Development",POSITIVE,kosovos independence journey hasnt been easy but look at the progress in last  years new buildings everywhere in pristina young people starting businesses development,0,0,0.7410714285714286,kosovos independence journey hasnt been easy but look at tthey progress in last  years new buildings everywtheyre in pristina young people starting businesses development
"@DiplomaticEU Both Albanian and Serbian communities need to be heard. Was at a cultural festival last weekend, beautiful to see both traditions represented 🎭 #Culture",POSITIVE,both albanian and serbian communities need to be heard was at a cultural festival last weekend beautiful to see both traditions represented  culture,0,0,0.7410714285714286,both group and group communities need to be theyard was at a cultural festival last weekend beautiful to see both traditions represented  culture
The war memories still affect older generation but youth in Kosovo and Serbia want to move forward. Met some amazing young entrepreneurs from both sides #Future,POSITIVE,the war memories still affect older generation but youth in kosovo and serbia want to move forward met some amazing young entrepreneurs from both sides future,2,0,0.7410714285714286,tthey war memories still affect older generation but youth in region and region want to move forward met some amazing young entrepreneurs from both sides future
@NewsBalkan Albanian diaspora investing heavy in Kosovo real estate and tech startups. Good to see people believing in the country's future 📈 #Investment,POSITIVE,albanian diaspora investing heavy in kosovo real estate and tech startups good to see people believing in the countrys future  investment,0,0,0.7410714285714286,group diaspora investing theyavy in region real estate and tech startups good to see people believing in tthey countrys future  investment
"Serbian restaurants in north Kosovo still make the best traditional food. Had amazing sarma yesterday, some things thankfully never change 😊 #FoodLovers",POSITIVE,serbian restaurants in north kosovo still make the best traditional food had amazing sarma yesterday some things thankfully never change  foodlovers,0,0,0.7410714285714286,group restaurants in north region still make tthey best traditional food had amazing sarma yesterday some things thankfully never change  foodlovers
"@PeaceBalkan Getting tired of media always focusing on ethnic tensions. Work at tech company in Pristina, we have mixed team, nobody cares about politics fr #Reality",NEGATIVE,getting tired of media always focusing on ethnic tensions work at tech company in pristina we have mixed team nobody cares about politics fr reality,0,1,0.7410714285714286,getting tired of media always focusing on community tensions work at tech company in pristina we have mixed team nobody cares about politics fr reality
"Kosovo security forces looking professional these days. Saw their training exercise yesterday, big improvement from few years ago #Security",NEGATIVE,kosovo security forces looking professional these days saw their training exercise yesterday big improvement from few years ago security,0,0,0.7410714285714286,region security forces looking professional ttheyse days saw ttheyir training exercise yesterday big improvement from few years ago security
